id_media,week,id_country,article_nb
en_NZL_nzhera_int,2015-02-23,LTU,1
es_CHL_mercur_int,2014-09-01,GIN,0.3333333333
en_NZL_nzhera_int,2014-07-07,BGR,2
en_NZL_nzhera_int,2014-11-03,KOR,2
en_MLT_tmalta_int,2015-04-27,MEX,1
fr_FRA_lepari_int,2014-12-22,AFG,2
en_CAN_starca_int,2014-07-28,TWN,4
en_SGP_twoday_int,2014-05-26,CYP,2
en_JPN_jatime_int,2015-01-05,LBN,1.5
es_VEN_univer_int,2015-06-01,MEX,28.5
en_SGP_twoday_int,2014-12-22,DEU,6.0833333333
fr_BEL_derheu_int,2015-04-06,MYS,2
en_MLT_tmalta_int,2015-03-09,TCD,0.5
es_ARG_nacion_int,2014-10-06,ESP,14.3333333333
en_PAK_newint_int,2014-12-15,PSE,5
fr_DZA_elwata_int,2015-01-26,GRC,1
en_CHN_chinad_int,2014-05-19,JPN,6
es_BOL_larazo_int,2015-06-22,TUN,3.3333333333
es_MEX_univer_int,2015-02-02,SRB,1
es_MEX_univer_int,2014-03-24,PRK,5
en_MLT_tmalta_int,2015-04-13,SLE,1
en_JPN_jatime_int,2014-06-16,IND,0.5
en_CAN_starca_int,2014-10-27,SYR,2.5
fr_DZA_xpress_int,2014-09-29,IRN,1.5
en_GBR_guardi_int,2014-07-28,BGD,0.5
en_GBR_guardi_int,2015-04-06,JPN,14
en_MYS_starmy_int,2014-12-08,UGA,2
fr_FRA_lepari_int,2015-06-29,GRC,5
en_GBR_guardi_int,2014-10-27,LBY,2
en_GBR_dailyt_int,2015-03-30,MEX,2
en_NZL_nzhera_int,2015-03-16,CHE,5
es_ESP_catalu_int,2014-09-08,USA,7
en_GBR_dailyt_int,2014-12-08,QAT,0.5
es_ESP_elpais_int,2014-10-27,EGY,1
en_USA_nytime_int,2014-12-15,VEN,1
en_GBR_dailyt_int,2015-03-23,ETH,0.3333333333
es_BOL_larazo_int,2015-03-09,COL,4
es_CHL_tercer_int,2015-06-29,CHN,1
es_VEN_univer_int,2014-06-30,BEL,0.5
fr_CAN_jmontr_int,2014-04-21,RUS,2
es_ARG_nacion_int,2014-09-08,RUS,1.3333333333
en_IND_tindia_int,2015-04-13,KOR,2
en_SGP_twoday_int,2015-02-16,TZA,1
fr_FRA_lmonde_int,2014-01-13,CAF,5.5
en_NZL_nzhera_int,2014-10-13,ESP,19
en_GBR_dailyt_int,2014-09-22,CYP,1
es_ESP_elpais_int,2014-06-23,BEL,0.5833333333
en_IND_tindia_int,2014-10-20,GBR,5
en_MYS_starmy_int,2014-10-27,IRQ,34.6666666667
es_ESP_catalu_int,2015-06-08,FRA,1.5
en_AUS_austra_int,2014-05-05,GBR,2
en_SGP_twoday_int,2014-10-06,VNM,4
es_CHL_mercur_int,2014-06-16,BEL,1
en_ZWE_chroni_int,2014-01-27,NZL,1
en_GBR_guardi_int,2014-03-03,HTI,1
en_GBR_guardi_int,2015-03-23,SAU,4.8333333333
en_IND_hindti_int,2015-05-04,EGY,1
es_VEN_univer_int,2015-01-12,YEM,2.5
fr_BEL_derheu_int,2015-03-30,SOM,0.5
en_GBR_guardi_int,2014-04-14,PAK,3.5
en_NZL_nzhera_int,2015-04-27,GRC,16.1666666667
fr_DZA_elwata_int,2014-08-25,FRA,2.5
en_CHN_chinad_int,2014-01-13,YEM,3.5
en_CHN_chinad_int,2014-10-27,COL,2
fr_FRA_lmonde_int,2015-04-27,TUR,2.5
en_GBR_dailyt_int,2014-12-22,NIC,0.3333333333
es_CHL_mercur_int,2014-12-15,MYS,0.3333333333
en_MYS_starmy_int,2015-03-09,NGA,6.1666666667
en_MLT_tmalta_int,2014-08-18,RUS,4.5
fr_BEL_lesoir_int,2015-05-04,NLD,0.5
fr_FRA_lepari_int,2014-01-13,SWE,1
es_CHL_mercur_int,2014-06-23,RUS,6.5
en_NGA_thiday_int,2015-05-18,POL,0.5
en_SGP_twoday_int,2015-02-09,LVA,0.5
en_JPN_jatime_int,2015-03-30,YEM,6.1666666667
en_GBR_dailyt_int,2014-03-10,PRK,4
en_NGA_thiday_int,2014-06-02,GRC,3
es_MEX_univer_int,2014-09-22,NGA,1.5
es_MEX_univer_int,2015-05-25,ESP,4.5
en_NZL_nzhera_int,2014-06-02,NOR,2
fr_FRA_lepari_int,2014-10-06,IND,3
en_PAK_newint_int,2015-02-23,IRQ,2
es_ESP_elpais_int,2014-11-24,FRA,5.5
fr_BEL_derheu_int,2014-10-27,ISR,1
en_PAK_newint_int,2014-07-07,NGA,1
en_IND_tindia_int,2015-03-30,ARG,1.5
en_NZL_nzhera_int,2013-12-30,GTM,2
es_CHL_tercer_int,2014-07-07,GBR,5
en_GBR_dailyt_int,2015-02-09,VAT,1
en_NZL_nzhera_int,2014-02-03,KEN,5
en_NZL_nzhera_int,2014-02-03,AGO,0.3333333333
en_NZL_nzhera_int,2014-02-24,BRA,3
en_USA_nytime_int,2014-11-17,IRQ,5
en_USA_nytime_int,2014-04-07,FRA,8
en_SGP_twoday_int,2015-04-20,MEX,4
fr_FRA_lepari_int,2014-07-28,SAU,1
en_CHN_mopost_int,2014-07-21,NOR,1
en_CHN_mopost_int,2014-08-04,LBN,1.5
en_USA_wapost_int,2015-04-20,MEX,1
fr_FRA_lmonde_int,2014-04-21,RUS,16.5
en_MYS_starmy_int,2014-07-28,BGR,0.5
es_MEX_univer_int,2015-04-13,FIN,1
en_PAK_newint_int,2014-03-03,UKR,4.5
en_SGP_twoday_int,2014-05-26,SAU,6.5
en_MYS_starmy_int,2015-03-09,AFG,5
en_GBR_dailyt_int,2014-07-21,IRQ,4
en_GBR_guardi_int,2014-09-29,MEX,7.5
es_BOL_patria_int,2015-05-25,DOM,2
fr_BEL_derheu_int,2015-06-15,GRC,2
es_BOL_larazo_int,2015-02-16,SOM,1
es_VEN_univer_int,2014-06-09,SYR,6
en_USA_wapost_int,2015-02-16,ITA,2
en_NZL_nzhera_int,2015-02-23,FRA,20.5
en_IND_hindti_int,2014-11-10,PAK,2
en_USA_wapost_int,2015-05-11,CUB,2
en_MLT_tmalta_int,2014-05-05,SYR,3
es_CHL_mercur_int,2014-06-30,IND,1.5
en_NZL_nzhera_int,2014-04-14,BOL,1.5
es_BOL_patria_int,2015-06-22,VEN,1.5
es_ARG_nacion_int,2014-08-18,MEX,0.5
en_IND_tindia_int,2015-03-02,GBR,6
en_CHN_chinad_int,2014-02-17,JPN,15
en_CHN_mopost_int,2014-06-16,GBR,8.3333333333
en_NZL_nzhera_int,2014-03-17,VEN,1
en_PAK_newint_int,2014-11-10,DEU,1.5
en_MLT_tmalta_int,2014-10-06,ISR,0.5
fr_FRA_lmonde_int,2014-06-09,CHN,3
en_CHN_mopost_int,2014-08-04,EGY,2.3333333333
fr_CAN_jmontr_int,2014-08-04,CMR,1
en_GBR_guardi_int,2014-10-13,YEM,1
es_BOL_larazo_int,2015-06-29,USA,0.5
en_IND_hindti_int,2014-10-20,UKR,1
en_AUS_austra_int,2013-12-30,IDN,2
es_MEX_jormex_int,2014-04-21,PAN,1
es_CHL_tercer_int,2014-10-13,PRK,4
en_MLT_tmalta_int,2014-08-11,ITA,3
fr_FRA_lmonde_int,2014-06-02,CUB,1
en_GBR_dailyt_int,2014-09-01,DEU,5.5
en_MYS_starmy_int,2015-04-06,AFG,12.5
es_MEX_univer_int,2015-06-22,TUN,10.0833333333
en_GBR_guardi_int,2014-11-03,AZE,1
en_USA_wapost_int,2014-12-08,DEU,3
fr_FRA_lmonde_int,2014-07-21,AUS,4
en_CHN_mopost_int,2015-04-13,PRK,1
en_USA_wapost_int,2014-02-10,PAK,3
en_AUS_austra_int,2014-01-13,SSD,0.5
es_ESP_catalu_int,2014-10-27,CHN,1
en_CAN_starca_int,2014-08-11,DEU,1.5
en_PAK_newint_int,2014-12-08,ISR,1
en_GBR_dailyt_int,2015-05-25,MDG,1
en_NZL_nzhera_int,2015-03-30,TON,0.5
en_PAK_newint_int,2014-02-24,PHL,2.5
en_GBR_guardi_int,2015-06-08,ISR,16.5
en_MYS_starmy_int,2015-05-25,BDI,11
en_IND_hindti_int,2014-09-29,ISR,1
en_AUS_austra_int,2014-05-05,SSD,0.5
en_JPN_jatime_int,2014-10-20,POL,0.3333333333
fr_CAN_jmontr_int,2014-05-12,EGY,1
en_USA_wapost_int,2014-04-14,MYS,3
en_AUS_austra_int,2014-08-04,IRN,1
fr_FRA_lmonde_int,2015-04-27,DNK,0.5
es_CHL_mercur_int,2015-03-16,VUT,1
en_CAN_starca_int,2014-10-20,PRK,1
en_MYS_starmy_int,2014-08-04,LBY,9.3333333333
en_SGP_twoday_int,2015-03-02,AFG,7
en_MYS_starmy_int,2014-10-20,SYR,23.8333333333
fr_DZA_xpress_int,2014-03-24,SSD,0.5
en_MYS_starmy_int,2014-06-23,HTI,1
es_MEX_univer_int,2014-09-08,ARG,3
en_USA_nytime_int,2014-01-27,KOR,3
fr_DZA_elwata_int,2014-02-17,TUN,1.5
en_GBR_guardi_int,2015-06-15,BHR,3
en_MLT_tmalta_int,2014-07-14,NLD,2.5
en_MYS_starmy_int,2014-09-01,MOZ,2
es_VEN_univer_int,2015-03-30,SAU,2
en_NZL_nzhera_int,2014-10-06,SYR,26.6666666667
fr_DZA_elwata_int,2015-06-15,CAN,1
en_NZL_nzhera_int,2014-07-21,IRN,4.5
es_VEN_univer_int,2014-11-24,LBY,1
en_PAK_newint_int,2015-02-09,MMR,3
es_BOL_larazo_int,2014-03-10,CUB,1
en_NZL_nzhera_int,2015-01-26,PAN,1
en_USA_nytime_int,2014-06-30,POL,1
en_USA_nytime_int,2014-04-14,VEN,1
en_NZL_nzhera_int,2014-08-04,PRK,3
es_ARG_nacion_int,2014-12-08,ITA,4
fr_FRA_lepari_int,2015-05-04,VAT,0.5
en_GBR_guardi_int,2014-12-22,AZE,0.5
en_USA_nytime_int,2014-09-08,AUT,2
es_CHL_mercur_int,2015-03-23,URY,3
en_PAK_newint_int,2014-10-20,ISR,2.3333333333
es_ESP_elpais_int,2015-04-06,PER,1
en_MYS_starmy_int,2015-04-13,MAR,1
en_USA_wapost_int,2014-08-04,CAN,2
en_NGA_thiday_int,2014-07-21,DZA,1
en_MYS_starmy_int,2014-05-05,DEU,7.5833333333
en_CAN_starca_int,2015-01-26,DEU,2
en_JPN_jatime_int,2015-06-08,HUN,1
en_NZL_nzhera_int,2014-11-10,AGO,0.3333333333
en_GBR_guardi_int,2015-02-23,IRL,1
en_NGA_thiday_int,2014-11-17,GBR,2
fr_BEL_derheu_int,2015-05-04,PNG,0.5
fr_DZA_elwata_int,2014-03-24,CAN,1
es_CHL_mercur_int,2014-04-07,HUN,0.5
en_MLT_tmalta_int,2015-02-23,IRN,1.5
en_AUS_austra_int,2015-02-09,JOR,1
es_CHL_tercer_int,2015-03-16,IRQ,2.25
en_USA_wapost_int,2014-01-06,NPL,0.5
es_VEN_univer_int,2014-06-09,NGA,2
es_CHL_mercur_int,2015-05-04,USA,20.8333333333
es_ESP_catalu_int,2014-09-22,GRC,0.5
en_SGP_twoday_int,2015-06-15,TKM,0.3333333333
en_GBR_guardi_int,2014-06-23,LBY,6
es_ESP_catalu_int,2014-11-10,ITA,1.3333333333
en_JPN_jatime_int,2015-02-16,ISR,2.5
en_USA_nytime_int,2014-12-01,IRQ,12
fr_BEL_lesoir_int,2014-12-29,ALB,1
en_NZL_nzhera_int,2014-12-22,MDG,2
en_CHN_chinad_int,2014-11-17,KGZ,1
en_JPN_jatime_int,2015-06-08,AFG,1
en_AUS_austra_int,2014-06-30,DZA,0.5
en_NGA_thiday_int,2014-09-22,ISR,0.5
en_USA_nytime_int,2014-06-23,BHR,2
en_SGP_twoday_int,2014-11-17,ITA,3.8333333333
en_CHN_chinad_int,2015-02-09,MYS,2.5
en_AUS_austra_int,2014-03-17,AFG,2
es_CHL_mercur_int,2014-11-03,GBR,2
en_SGP_twoday_int,2014-08-18,CHL,0.5
en_GBR_guardi_int,2015-01-26,CHN,7.5
es_BOL_patria_int,2014-06-02,SLV,3
en_CHN_mopost_int,2015-03-30,USA,24.5
en_CHN_mopost_int,2014-10-27,DEU,1
en_USA_wapost_int,2014-01-13,AFG,11.5
es_MEX_univer_int,2014-05-19,IRN,1.5
fr_FRA_lmonde_int,2014-07-14,CHN,6
en_AUS_austra_int,2015-02-02,TWN,1
en_MYS_starmy_int,2014-09-01,BRA,9
en_MYS_starmy_int,2015-05-18,PSE,3.25
en_SGP_twoday_int,2014-10-13,RUS,34.1666666667
en_IND_tindia_int,2014-04-21,EGY,2
en_USA_nytime_int,2014-07-14,PSE,56.1666666667
es_BOL_larazo_int,2014-12-01,IRN,2
es_BOL_patria_int,2014-09-15,NIC,1
en_CHN_chinad_int,2014-03-10,MYS,56.5
en_NZL_nzhera_int,2014-08-18,MNG,1.5
en_ZWE_chroni_int,2014-06-02,LBY,2
en_GBR_dailyt_int,2015-05-25,GTM,1
en_NGA_thiday_int,2015-03-02,GRC,1
en_IND_tindia_int,2014-02-03,PAN,1
en_GBR_dailyt_int,2014-06-02,MEX,1
fr_FRA_lmonde_int,2014-12-08,VAT,1
es_CHL_mercur_int,2014-12-22,PRK,4.5833333333
en_MYS_starmy_int,2015-04-13,XK,1.5
es_ESP_elpais_int,2015-04-27,POL,1
en_IND_tindia_int,2014-08-04,CHN,6
es_ESP_elpais_int,2015-01-19,GRC,4.5
es_BOL_patria_int,2014-11-24,VEN,4.5
es_MEX_univer_int,2015-01-05,EGY,2
es_VEN_univer_int,2015-02-09,BLR,3.25
en_NZL_nzhera_int,2015-03-02,SYR,21
en_GBR_guardi_int,2014-12-01,IRQ,9.1666666667
es_ARG_nacion_int,2014-04-14,PRK,1
en_NZL_nzhera_int,2015-06-01,TUR,19
es_CHL_tercer_int,2015-03-16,BEL,1
en_CAN_starca_int,2015-02-02,LBR,1
en_NZL_nzhera_int,2015-05-25,PER,1.5
es_MEX_univer_int,2014-03-31,AFG,8.5
en_USA_nytime_int,2014-10-06,KEN,4
en_JPN_jatime_int,2014-07-21,DEU,0.3333333333
en_MYS_starmy_int,2014-11-10,ZAF,1.5
en_CAN_starca_int,2014-06-23,DEU,0.3333333333
es_MEX_jormex_int,2014-07-14,ECU,1
en_CAN_starca_int,2015-04-13,VAT,0.8333333333
en_MLT_tmalta_int,2015-05-04,NPL,3
en_NZL_nzhera_int,2014-02-03,CAN,4.5
en_GBR_guardi_int,2014-07-14,IDN,1
en_ZWE_chroni_int,2014-09-01,NGA,4
en_GBR_guardi_int,2014-10-20,AUS,15.5
en_CHN_chinad_int,2014-08-18,AUS,6
en_ZWE_chroni_int,2015-03-09,SLE,0.5
en_JPN_jatime_int,2014-10-06,GBR,5.5
en_IND_tindia_int,2014-03-31,THA,1
en_PAK_newint_int,2014-03-17,NGA,1
fr_FRA_lmonde_int,2014-07-28,SEN,1
en_GBR_guardi_int,2014-02-03,LTU,0.5
en_MYS_starmy_int,2014-11-03,TGO,1
en_USA_wapost_int,2014-03-03,KOR,1.5
fr_CAN_jmontr_int,2015-01-19,ITA,1
es_MEX_univer_int,2014-11-24,TUR,6.5
en_GBR_guardi_int,2014-06-09,UZB,1.5
es_CHL_tercer_int,2015-05-04,ETH,0.5
en_CHN_chinad_int,2014-08-18,RUS,6
es_VEN_univer_int,2015-02-09,RUS,7.5833333333
en_AUS_austra_int,2014-11-03,SWE,1
es_VEN_univer_int,2014-03-31,PSE,4
fr_DZA_elwata_int,2014-07-28,GIN,1.3333333333
fr_FRA_lmonde_int,2015-06-08,SSD,0.5
es_BOL_patria_int,2014-08-25,FRA,1
fr_CAN_jmontr_int,2015-03-30,IRQ,1
es_BOL_larazo_int,2015-06-22,BRA,2
en_USA_nytime_int,2014-08-11,CHN,16
en_CAN_starca_int,2014-03-10,PAK,1
en_NZL_nzhera_int,2015-03-16,CZE,1
fr_BEL_lesoir_int,2014-09-01,BLR,0.5
en_GBR_dailyt_int,2015-03-30,CUB,2.5
es_BOL_patria_int,2014-08-04,BRA,5
es_ESP_elpais_int,2014-08-11,SRB,1
en_MYS_starmy_int,2015-05-18,CAN,0.25
fr_BEL_lesoir_int,2015-01-12,ITA,1
en_PAK_newint_int,2015-01-05,CHN,2
es_ESP_catalu_int,2014-12-29,DEU,2.3333333333
en_PAK_newint_int,2014-05-05,GBR,1.3333333333
fr_BEL_lesoir_int,2015-01-19,CAN,2
es_CHL_tercer_int,2015-06-01,RUS,0.6666666667
en_USA_wapost_int,2015-02-16,NOR,1
en_PAK_newint_int,2015-02-02,JOR,5
es_CHL_tercer_int,2014-06-23,PRK,3
es_CHL_tercer_int,2014-05-05,PAN,4
en_JPN_jatime_int,2015-02-16,CHN,4
es_CHL_mercur_int,2014-10-20,CAN,12.5
en_USA_wapost_int,2014-08-25,JPN,1
en_SGP_twoday_int,2015-05-04,AUS,11
en_NZL_nzhera_int,2015-03-30,PHL,13
en_SGP_twoday_int,2015-06-15,NPL,5
en_NZL_nzhera_int,2014-08-11,PRK,2.3333333333
en_CAN_starca_int,2014-09-01,NGA,2
fr_FRA_lmonde_int,2014-09-08,USA,20.5
fr_FRA_lmonde_int,2014-11-03,BFA,23
en_CHN_mopost_int,2014-03-10,ESP,1
fr_FRA_lmonde_int,2014-12-08,IRN,1
en_USA_nytime_int,2014-08-25,PHL,2
en_MLT_tmalta_int,2014-07-07,GBR,4
en_MYS_starmy_int,2014-04-28,MEX,3
es_BOL_patria_int,2014-03-24,PER,0.5
fr_CAN_jmontr_int,2015-02-09,CHE,3
en_MLT_tmalta_int,2015-05-18,POL,1
en_CHN_chinad_int,2015-02-02,HRV,0.5
en_CHN_mopost_int,2015-02-02,IRQ,3
en_CHN_mopost_int,2014-05-12,CAF,1.5
es_ARG_nacion_int,2014-03-31,SYR,1
en_AUS_austra_int,2014-02-24,GRC,1
fr_CAN_jmontr_int,2014-09-15,JPN,4
en_SGP_twoday_int,2014-12-22,THA,5.5
en_MYS_starmy_int,2015-03-30,SEN,1
en_NZL_nzhera_int,2014-08-25,COG,2
es_CHL_tercer_int,2014-04-14,SSD,0.5
fr_FRA_lmonde_int,2014-11-03,DZA,2.5
fr_FRA_lepari_int,2015-06-22,SOM,1
en_NZL_nzhera_int,2014-09-22,FJI,2
es_VEN_univer_int,2015-03-16,PAN,1
en_SGP_twoday_int,2014-09-22,HUN,0.5
en_GBR_guardi_int,2014-07-21,MDV,0.5
fr_DZA_xpress_int,2015-03-16,ISR,2.5
fr_FRA_lmonde_int,2014-05-19,GNB,0.5
es_ESP_elpais_int,2014-11-17,SWE,1
en_SGP_twoday_int,2014-08-11,ESP,5
es_BOL_larazo_int,2015-06-22,ESP,1
es_MEX_univer_int,2014-05-05,BOL,0.8333333333
en_USA_wapost_int,2015-02-02,CHN,4
en_GBR_guardi_int,2014-03-24,MYS,19.5
es_ARG_nacion_int,2014-07-07,CHL,0.5
en_NZL_nzhera_int,2014-06-02,GUY,1
en_USA_nytime_int,2014-08-11,EST,2
fr_FRA_lepari_int,2014-01-20,LBN,2
en_SGP_twoday_int,2015-03-09,CZE,1
en_ZWE_chroni_int,2014-02-17,NGA,2
es_ARG_nacion_int,2014-04-21,IND,1
es_VEN_univer_int,2015-01-26,DOM,1
en_USA_nytime_int,2014-12-29,BRA,2
es_BOL_larazo_int,2014-06-16,VAT,1.3333333333
es_VEN_univer_int,2014-05-26,EGY,17.5
en_JPN_jatime_int,2014-12-29,GRC,1.5
en_SGP_twoday_int,2014-07-21,PHL,1.5
en_GBR_dailyt_int,2014-11-17,ZAF,4
es_CHL_tercer_int,2015-01-12,CUB,7
en_IND_tindia_int,2015-04-06,JPN,1
en_IND_tindia_int,2014-03-10,SYR,3
es_CHL_mercur_int,2014-08-04,DEU,0.75
en_IND_hindti_int,2014-05-05,ISR,1.5
en_IND_tindia_int,2013-12-30,CZE,1.5
en_GBR_guardi_int,2015-05-18,QAT,7
en_CHN_chinad_int,2014-12-01,ROU,1
en_USA_nytime_int,2015-03-09,LKA,2.5
en_PAK_newint_int,2014-08-11,LKA,1
en_GBR_dailyt_int,2015-02-23,LBY,1
en_MLT_tmalta_int,2015-03-30,FRA,6
en_IND_tindia_int,2014-09-22,ISR,0.5
en_IND_tindia_int,2014-09-01,IRN,3.3333333333
en_ZWE_chroni_int,2014-09-08,USA,1
en_IND_hindti_int,2014-07-28,JPN,2.5
en_MYS_starmy_int,2015-04-13,FIN,8.5
en_CHN_chinad_int,2014-05-05,KHM,0.5
en_AUS_austra_int,2014-08-11,PRK,1
en_JPN_jatime_int,2015-03-02,KWT,1
es_BOL_larazo_int,2014-07-21,CUB,2.8333333333
fr_FRA_lepari_int,2014-05-12,BRA,4
es_VEN_univer_int,2015-04-13,BEL,0.5
es_CHL_mercur_int,2015-01-12,AUT,1
en_MYS_starmy_int,2015-02-16,PSE,1.5
en_MYS_starmy_int,2014-11-17,AUS,4
en_NZL_nzhera_int,2014-01-27,SYR,28.6666666667
en_PAK_newint_int,2015-05-18,YEM,3
es_CHL_mercur_int,2014-04-28,VAT,2.8333333333
es_BOL_patria_int,2014-06-16,HND,0.5
fr_CAN_jmontr_int,2015-04-13,BEL,1
en_CAN_starca_int,2014-05-26,ITA,1.5
es_BOL_larazo_int,2015-02-16,LBY,2.5
es_VEN_univer_int,2014-07-28,MLI,0.5
es_CHL_mercur_int,2014-05-26,VAT,5.3333333333
es_BOL_larazo_int,2014-07-21,PSE,14.5
fr_DZA_elwata_int,2014-04-21,RUS,1.5
es_MEX_jormex_int,2014-08-11,CUB,1.5
fr_CAN_jmontr_int,2015-01-12,FRA,12
en_NGA_thiday_int,2014-09-29,BEN,1
es_CHL_mercur_int,2015-02-23,PER,0.5
es_VEN_univer_int,2014-12-01,GRC,4.3333333333
fr_BEL_derheu_int,2014-08-11,VEN,1
es_VEN_univer_int,2014-05-05,GEO,0.5
en_GBR_dailyt_int,2015-03-09,POL,0.5
es_MEX_univer_int,2015-03-16,PSE,2.5
en_ZWE_chroni_int,2015-06-08,AUS,2
fr_DZA_xpress_int,2014-03-24,TUN,2
en_NZL_nzhera_int,2015-03-16,EGY,9
en_NZL_nzhera_int,2014-07-14,IRQ,15
es_ESP_catalu_int,2014-12-01,ISR,6
es_MEX_jormex_int,2014-10-06,UKR,1
fr_BEL_lesoir_int,2014-04-07,CAF,3
es_BOL_patria_int,2014-11-24,PRY,2
fr_CAN_jmontr_int,2014-10-20,BRA,3
es_MEX_jormex_int,2014-12-29,COL,1
en_CHN_mopost_int,2015-03-09,CAN,3.5
en_NGA_thiday_int,2014-03-03,GRC,1
en_USA_wapost_int,2015-01-12,VAT,3
en_GBR_guardi_int,2015-02-23,VAT,3
en_MLT_tmalta_int,2014-11-10,IRN,0.5
es_ESP_catalu_int,2015-02-02,SRB,0.5
es_ESP_catalu_int,2015-04-27,GRC,1
en_JPN_jatime_int,2014-06-30,JOR,1
en_USA_nytime_int,2014-12-15,AUS,37
es_VEN_univer_int,2015-03-16,AFG,1
es_MEX_univer_int,2014-12-29,IRN,2.3333333333
es_BOL_patria_int,2014-04-21,CRI,0.5
fr_BEL_derheu_int,2014-12-22,TUN,1
fr_CAN_jmontr_int,2014-11-03,IRQ,1.5
es_BOL_larazo_int,2014-12-15,PAK,5.5
en_ZWE_chroni_int,2014-10-06,ZAF,2
fr_DZA_elwata_int,2014-02-10,UKR,1
en_MYS_starmy_int,2015-02-16,MLI,3
es_MEX_univer_int,2015-03-02,ESP,2
en_CAN_starca_int,2014-12-08,DEU,1
en_MYS_starmy_int,2014-11-17,THA,4
en_USA_nytime_int,2014-01-13,ITA,0.5
fr_DZA_xpress_int,2014-12-29,LBR,1
en_USA_nytime_int,2015-06-08,COG,2
en_JPN_jatime_int,2015-01-12,TUR,1.6666666667
en_GBR_dailyt_int,2014-12-22,SOM,1
en_SGP_twoday_int,2014-04-21,PRK,2.5
en_GBR_guardi_int,2014-02-03,SOM,1
es_VEN_univer_int,2014-08-25,CRI,2
fr_FRA_lepari_int,2014-01-20,ISR,2
fr_FRA_lepari_int,2014-12-22,IND,1
en_NGA_thiday_int,2015-04-20,NER,2.5
es_CHL_mercur_int,2014-12-22,USA,26.25
es_BOL_larazo_int,2014-09-29,IND,1
en_JPN_jatime_int,2014-08-11,VAT,0.5
es_BOL_patria_int,2015-01-12,CHL,4
en_MLT_tmalta_int,2015-01-05,SYR,2.25
es_CHL_tercer_int,2014-05-05,SYR,6.5
es_BOL_patria_int,2014-07-21,CAN,0.5
en_GBR_guardi_int,2014-09-15,BEL,1.5
en_IND_hindti_int,2015-06-22,MEX,1
en_GBR_guardi_int,2015-04-06,THA,1
en_USA_nytime_int,2014-02-03,IDN,0.5
es_ESP_catalu_int,2014-06-02,RUS,11.5
es_VEN_univer_int,2014-04-28,MKD,1
es_ARG_nacion_int,2014-10-13,CHL,3
en_IND_tindia_int,2014-08-11,SYR,1
en_MYS_starmy_int,2014-09-15,ITA,2.5
en_CAN_starca_int,2014-09-29,USA,16.5
en_AUS_austra_int,2014-12-08,USA,14.5
es_VEN_univer_int,2015-03-09,VAT,5.8333333333
es_ESP_elpais_int,2015-04-27,NGA,3
en_MYS_starmy_int,2015-05-25,FIN,1.5
es_BOL_patria_int,2014-10-06,YEM,1
en_CHN_chinad_int,2013-12-30,SDN,7.1666666667
en_CHN_mopost_int,2015-05-11,CUB,1.1666666667
fr_BEL_derheu_int,2014-07-07,ZAF,1
fr_FRA_lmonde_int,2014-05-05,TUR,1
es_VEN_univer_int,2015-02-16,THA,1
en_AUS_austra_int,2015-05-25,POL,1
en_USA_nytime_int,2014-07-07,SOM,2
en_USA_wapost_int,2015-04-06,YEM,11
en_USA_nytime_int,2014-10-06,SSD,0.5
es_BOL_larazo_int,2015-01-05,ISR,0.5
en_SGP_twoday_int,2015-06-08,GMB,1
en_NZL_nzhera_int,2015-05-18,MMR,7.5
en_SGP_twoday_int,2015-04-20,HKG,2.5
es_ARG_nacion_int,2014-05-19,NLD,1
en_IND_tindia_int,2015-06-22,SLV,1
fr_FRA_lmonde_int,2014-12-15,CMR,1
en_CAN_starca_int,2014-03-10,SYR,1
en_ZWE_chroni_int,2014-05-12,GBR,1.5
es_ARG_nacion_int,2015-06-22,TWN,1
en_USA_nytime_int,2015-06-15,CHL,0.5
en_NGA_thiday_int,2014-11-10,SAU,1
fr_DZA_xpress_int,2014-06-23,RUS,1
en_NZL_nzhera_int,2014-10-06,GNQ,0.6666666667
es_VEN_univer_int,2014-10-27,EGY,2.5
en_USA_nytime_int,2014-09-15,AFG,13
es_BOL_larazo_int,2014-11-03,MEX,5
es_CHL_tercer_int,2014-09-29,HTI,2
en_SGP_twoday_int,2014-09-15,CUB,1.5
es_BOL_larazo_int,2014-10-13,KOR,1
en_SGP_twoday_int,2015-04-06,HTI,1
en_NZL_nzhera_int,2015-06-15,PAN,1.5
en_CHN_chinad_int,2015-03-23,JPN,10
es_ARG_nacion_int,2014-04-21,VEN,9.5
en_JPN_jatime_int,2014-11-03,MMR,1.25
es_BOL_larazo_int,2015-02-16,FRA,0.3333333333
en_PAK_newint_int,2014-04-28,PHL,1.8333333333
en_SGP_twoday_int,2014-06-30,HND,7
en_USA_nytime_int,2015-03-23,KOR,1
fr_BEL_lesoir_int,2014-08-18,IRQ,4
en_NZL_nzhera_int,2015-05-25,KAZ,1
en_AUS_austra_int,2014-02-17,ZAF,1
es_ARG_nacion_int,2014-11-24,ESP,5
en_JPN_jatime_int,2015-01-12,MOZ,1
en_CHN_chinad_int,2014-04-14,GIN,0.5
en_NZL_nzhera_int,2014-08-25,ITA,8.5
en_MYS_starmy_int,2014-11-10,IDN,4
en_USA_wapost_int,2014-01-06,CHE,0.5
en_NZL_nzhera_int,2014-10-06,GBR,20.6666666667
es_ARG_nacion_int,2015-04-13,BRA,2
en_MYS_starmy_int,2014-04-21,ZWE,1
